layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
2,"[9, 21, 40, 43, 41]","['>', 0.012587368488311768, '>', 0.03703397884964943, '<=', 0.07806666940450668, '<=', 0.0011340565979480743, '<=', 0.18883971124887466]",4,1000,0.5,100,40.0,57.142857142857146,0.0,0.0,0.0,0.0,28.571428571428573,incorrect
2,"[9, 41]","['<=', 0.012587368488311768, '<=', 0.09707244671881199]",2,1000,0.25,100,20.0,33.333333333333336,0.0,0.0,0.0,0.0,16.666666666666668,incorrect
2,"[9, 21, 40, 43, 43, 21]","['>', 0.012587368488311768, '>', 0.03703397884964943, '<=', 0.07806666940450668, '>', 0.0011340565979480743, '<=', 0.09756012260913849, '<=', 0.6916307210922241]",2,1000,0.25,100,20.0,33.333333333333336,0.0,0.0,0.0,0.0,16.666666666666668,incorrect
2,"[9, 21, 2]","['>', 0.012587368488311768, '<=', 0.03703397884964943, '>', 0.024530144408345222]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
2,"[9, 21, 40, 42, 42]","['>', 0.012587368488311768, '>', 0.03703397884964943, '>', 0.07806666940450668, '>', 0.23103547096252441, '<=', 0.2352079302072525]",1,1000,0.125,100,10.0,18.181818181818183,0.5,0.0,0.0,0.0,9.090909090909092,incorrect
2,"[9, 21, 40, 42]","['>', 0.012587368488311768, '>', 0.03703397884964943, '>', 0.07806666940450668, '<=', 0.23103547096252441]",573,0,71.625,100,72.53164556962025,84.07923697725604,73.5,99.31972789115646,73.73737373737373,84.6376811594203,84.35845906833816,correct
2,"[9, 21, 40, 43, 43]","['>', 0.012587368488311768, '>', 0.03703397884964943, '<=', 0.07806666940450668, '>', 0.0011340565979480743, '>', 0.09756012260913849]",151,0,18.875,100,19.11392405063291,32.093517534537725,19.5,97.43589743589743,19.19191919191919,32.0675105485232,32.08051404153046,correct
2,"[9, 21, 40, 42, 42]","['>', 0.012587368488311768, '>', 0.03703397884964943, '>', 0.07806666940450668, '>', 0.23103547096252441, '>', 0.2352079302072525]",34,0,4.25,100,4.30379746835443,8.252427184466018,4.0,100.0,4.040404040404041,7.766990291262136,8.009708737864077,correct
2,"[9, 21, 40, 43, 43, 21]","['>', 0.012587368488311768, '>', 0.03703397884964943, '<=', 0.07806666940450668, '>', 0.0011340565979480743, '<=', 0.09756012260913849, '>', 0.6916307210922241]",16,0,2.0,100,2.0253164556962027,3.970223325062035,1.0,100.0,1.0101010101010102,2.0,2.9851116625310175,correct
2,"[9, 21, 40, 43, 41]","['>', 0.012587368488311768, '>', 0.03703397884964943, '<=', 0.07806666940450668, '<=', 0.0011340565979480743, '>', 0.18883971124887466]",8,0,1.0,100,1.0126582278481013,2.0050125313283207,1.5,100.0,1.5151515151515151,2.9850746268656714,2.495043579096996,correct
2,"[9, 41]","['<=', 0.012587368488311768, '>', 0.09707244671881199]",7,0,0.8750000000000001,100,0.8860759493670887,1.7565872020075284,0.0,0.0,0.0,0.0,0.8782936010037642,correct
2,"[9, 21, 2]","['>', 0.012587368488311768, '<=', 0.03703397884964943, '<=', 0.024530144408345222]",1,0,0.125,100,0.12658227848101267,0.2528445006321113,0.0,0.0,0.0,0.0,0.12642225031605564,correct
