layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
3,"[0, 0, 0, 3]","['>', 1.128766804933548, '<=', 2.110530734062195, '>', 2.097968578338623, '>', 0.20008254051208496]",2,1000,0.25,100,20.0,33.333333333333336,0.5,0.0,0.0,0.0,16.666666666666668,incorrect
3,[0],"['<=', 1.128766804933548]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 0, 0, 0, 0, 3]","['>', 1.128766804933548, '<=', 2.110530734062195, '<=', 2.097968578338623, '<=', 1.9347493648529053, '<=', 1.9278781414031982, '<=', 1.8770978450775146, '<=', 1.873551845550537, '<=', 1.5431174635887146, '>', 0.03923507779836655]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['>', 1.128766804933548, '<=', 2.110530734062195, '<=', 2.097968578338623, '<=', 1.9347493648529053, '<=', 1.9278781414031982, '<=', 1.8770978450775146, '<=', 1.873551845550537, '>', 1.5431174635887146, '>', 0.11829729378223419, '<=', 1.7878485918045044]",1,1000,0.125,100,10.0,18.181818181818183,0.5,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 0, 0, 0]","['>', 1.128766804933548, '<=', 2.110530734062195, '<=', 2.097968578338623, '<=', 1.9347493648529053, '<=', 1.9278781414031982, '<=', 1.8770978450775146, '>', 1.873551845550537]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 0]","['>', 1.128766804933548, '<=', 2.110530734062195, '<=', 2.097968578338623, '<=', 1.9347493648529053, '>', 1.9278781414031982]",1,1000,0.125,100,10.0,18.181818181818183,0.5,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 3]","['>', 1.128766804933548, '>', 2.110530734062195, '<=', 2.203540086746216, '>', 0.23650963604450226]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 3, 0, 0]","['>', 1.128766804933548, '>', 2.110530734062195, '>', 2.203540086746216, '<=', 2.839950919151306, '<=', 0.4216894507408142, '>', 2.6203184127807617, '<=', 2.6211286783218384]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0, 3]","['>', 1.128766804933548, '>', 2.110530734062195, '>', 2.203540086746216, '<=', 2.839950919151306, '>', 0.4216894507408142]",1,1000,0.125,100,10.0,18.181818181818183,0.0,0.0,0.0,0.0,9.090909090909092,incorrect
3,"[0, 0, 0, 0]","['>', 1.128766804933548, '>', 2.110530734062195, '>', 2.203540086746216, '>', 2.839950919151306]",369,0,46.125,100,46.70886075949367,63.6755823986195,49.0,100.0,49.494949494949495,66.21621621621622,64.94589930741786,correct
