layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,test_coverage,test_precision,test_recall,kind
1,"[1, 1, 7, 3, 4]","['>', 101.5, '<=', 155.5, '<=', 24.5, '>', 31.5, '>', 130.0]",9,0,1.4657980456026058,100,1.910828025477707,3.2467532467532463,60.0,3.1578947368421053,correct
1,"[1, 1, 7, 3, 2, 1, 0, 3, 1, 5]","['>', 101.5, '<=', 155.5, '<=', 24.5, '<=', 31.5, '>', 49.0, '<=', 145.5, '<=', 6.0, '<=', 4.0, '<=', 133.0, '<=', 32.85000038146973]",8,0,1.3029315960912053,100,1.6985138004246285,2.5974025974025974,100.0,4.2105263157894735,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 5]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '>', 84.5, '<=', 0.7369999885559082, '<=', 29.800000190734863]",8,0,1.3029315960912053,100,1.6985138004246285,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 3, 7, 6, 4, 2, 1, 0]","['>', 101.5, '>', 155.5, '<=', 62.5, '<=', 469.5, '<=', 32.5, '<=', 57.5, '<=', 1.3370000123977661, '<=', 35.0, '<=', 71.0, '>', 160.5, '<=', 8.5]",8,0,1.3029315960912053,100,1.6985138004246285,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '<=', 0.16050000488758087]",7,0,1.1400651465798046,100,1.48619957537155,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 2, 5, 4, 0]","['<=', 101.5, '>', 51.0, '>', 32.85000038146973, '>', 89.0, '<=', 0.5]",6,0,0.9771986970684038,100,1.2738853503184715,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 0, 5, 3, 5, 1, 3, 7, 2, 5, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '>', 32.60000038146973, '<=', 10.5, '<=', 42.0, '<=', 30.5, '<=', 40.14999961853027, '>', 104.0, '<=', 28.5, '<=', 62.5, '<=', 69.0, '<=', 38.14999961853027, '<=', 67.0]",6,0,0.9771986970684038,100,1.2738853503184715,1.2987012987012987,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 3, 1]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '>', 45.5, '<=', 7.5, '>', 109.0]",5,0,0.8143322475570033,100,1.0615711252653928,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '>', 0.6644999980926514, '<=', 82.0]",5,0,0.8143322475570033,100,1.0615711252653928,1.948051948051948,66.66666666666666,2.1052631578947367,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 7]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '>', 40.5, '<=', 44.0]",4,0,0.6514657980456027,100,0.8492569002123143,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 7]","['>', 101.5, '>', 155.5, '<=', 62.5, '>', 469.5, '>', 29.5]",4,0,0.6514657980456027,100,0.8492569002123143,0.0,0.0,0.0,correct
1,"[1, 2, 5, 4, 6, 5, 5, 7, 3, 3]","['<=', 101.5, '>', 51.0, '>', 32.85000038146973, '<=', 89.0, '<=', 1.271500051021576, '>', 37.35000038146973, '>', 37.5, '<=', 41.5, '>', 41.5, '>', 44.5]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
1,"[1, 1, 7, 3, 4, 6, 2, 5]","['>', 101.5, '<=', 155.5, '<=', 24.5, '>', 31.5, '<=', 130.0, '<=', 0.5029999911785126, '<=', 85.5, '>', 35.0]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 7, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '<=', 26.550000190734863, '>', 53.5, '>', 0.34300000965595245]",3,0,0.4885993485342019,100,0.6369426751592357,1.948051948051948,100.0,3.1578947368421053,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 0, 6, 7]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '>', 32.60000038146973, '>', 10.5, '>', 0.2474999949336052, '>', 38.5]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '>', 1.159000039100647, '>', 145.0]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 7, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '>', 44.35000038146973, '>', 33.5, '>', 0.21400000154972076]",3,0,0.4885993485342019,100,0.6369426751592357,1.948051948051948,0.0,0.0,correct
1,"[1, 2, 5, 1, 1]","['<=', 101.5, '<=', 51.0, '>', 28.800000190734863, '>', 87.5, '<=', 95.5]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 2, 5, 4, 0, 6, 3]","['<=', 101.5, '>', 51.0, '>', 32.85000038146973, '>', 89.0, '>', 0.5, '<=', 0.6675000190734863, '<=', 24.0]",2,0,0.32573289902280134,100,0.42462845010615713,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 1, 7, 3, 2, 3, 6]","['>', 101.5, '<=', 155.5, '<=', 24.5, '<=', 31.5, '<=', 49.0, '<=', 9.5, '>', 0.24449999630451202]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 3, 2, 1, 0, 3, 1, 5, 5]","['>', 101.5, '<=', 155.5, '<=', 24.5, '<=', 31.5, '>', 49.0, '<=', 145.5, '<=', 6.0, '<=', 4.0, '<=', 133.0, '>', 32.85000038146973, '>', 33.79999923706055]",2,0,0.32573289902280134,100,0.42462845010615713,0.6493506493506493,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0, 6, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '<=', 5.5, '<=', 0.5034999996423721, '>', 75.5]",2,0,0.32573289902280134,100,0.42462845010615713,0.6493506493506493,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 5, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '>', 84.5, '<=', 0.7369999885559082, '>', 29.800000190734863, '>', 0.3004999980330467]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 0, 5, 3, 5, 1, 3, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '>', 32.60000038146973, '<=', 10.5, '<=', 42.0, '<=', 30.5, '<=', 40.14999961853027, '>', 104.0, '>', 28.5, '<=', 0.4074999988079071]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 1, 7]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '>', 0.4165000021457672, '<=', 121.0, '<=', 28.5]",2,0,0.32573289902280134,100,0.42462845010615713,1.2987012987012987,100.0,2.1052631578947367,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 1, 7, 1, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '>', 0.4165000021457672, '<=', 121.0, '>', 28.5, '>', 111.5, '>', 73.0]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 7, 3]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '>', 178.0, '<=', 26.5, '>', 22.5]",2,0,0.32573289902280134,100,0.42462845010615713,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 1, 7, 5, 4, 1, 6]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '>', 334.0, '>', 152.5, '>', 0.39149998873472214]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 3, 7, 6, 4, 3, 1, 3]","['>', 101.5, '>', 155.5, '<=', 62.5, '<=', 469.5, '<=', 32.5, '<=', 57.5, '<=', 1.3370000123977661, '>', 35.0, '<=', 17.5, '<=', 180.5, '<=', 15.5]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 3, 7, 6, 4, 3, 4, 6, 6]","['>', 101.5, '>', 155.5, '<=', 62.5, '<=', 469.5, '<=', 32.5, '<=', 57.5, '<=', 1.3370000123977661, '>', 35.0, '>', 17.5, '>', 80.0, '>', 0.6180000007152557, '>', 0.6514999866485596]",2,0,0.32573289902280134,100,0.42462845010615713,1.948051948051948,0.0,0.0,correct
1,"[1, 1, 7, 5]","['>', 101.5, '>', 155.5, '>', 62.5, '>', 30.699999809265137]",2,0,0.32573289902280134,100,0.42462845010615713,0.0,0.0,0.0,correct
1,"[1, 2, 5, 1, 2]","['<=', 101.5, '<=', 51.0, '<=', 28.800000190734863, '>', 97.5, '>', 25.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 2, 5, 6, 2]","['<=', 101.5, '>', 51.0, '<=', 32.85000038146973, '>', 1.180999994277954, '<=', 68.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 2, 5, 4, 0, 6, 3, 6]","['<=', 101.5, '>', 51.0, '>', 32.85000038146973, '>', 89.0, '>', 0.5, '<=', 0.6675000190734863, '>', 24.0, '>', 0.5795000046491623]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 3, 2, 3, 6, 1]","['>', 101.5, '<=', 155.5, '<=', 24.5, '<=', 31.5, '<=', 49.0, '<=', 9.5, '<=', 0.24449999630451202, '>', 117.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 3, 2, 1, 3]","['>', 101.5, '<=', 155.5, '<=', 24.5, '<=', 31.5, '>', 49.0, '>', 145.5, '<=', 12.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 3, 4, 6, 2, 5, 2]","['>', 101.5, '<=', 155.5, '<=', 24.5, '>', 31.5, '<=', 130.0, '<=', 0.5029999911785126, '<=', 85.5, '<=', 35.0, '>', 68.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 7, 6, 1]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '<=', 26.550000190734863, '>', 53.5, '<=', 0.34300000965595245, '>', 135.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0, 6, 2, 5, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '<=', 5.5, '<=', 0.5034999996423721, '<=', 75.5, '<=', 31.75, '<=', 22.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0, 6, 2, 5, 2, 0, 5]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '<=', 5.5, '<=', 0.5034999996423721, '<=', 75.5, '<=', 31.75, '>', 22.0, '<=', 1.0, '>', 28.949999809265137]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0, 6, 2, 5]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '<=', 5.5, '<=', 0.5034999996423721, '<=', 75.5, '>', 31.75]",1,0,0.16286644951140067,100,0.21231422505307856,0.6493506493506493,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '>', 11.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '>', 83.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.6493506493506493,100.0,1.0526315789473684,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 0, 5, 3, 5, 1, 3, 7, 2, 5, 2, 1]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '>', 32.60000038146973, '<=', 10.5, '<=', 42.0, '<=', 30.5, '<=', 40.14999961853027, '>', 104.0, '<=', 28.5, '<=', 62.5, '<=', 69.0, '<=', 38.14999961853027, '>', 67.0, '<=', 117.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 0, 5, 3, 5, 1, 3, 7, 5]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '>', 32.60000038146973, '<=', 10.5, '<=', 42.0, '<=', 30.5, '<=', 40.14999961853027, '>', 104.0, '<=', 28.5, '>', 62.5, '>', 36.10000038146973]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 3]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '<=', 40.5, '<=', 16.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 3, 4, 2, 4]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '<=', 40.5, '>', 16.5, '<=', 165.5, '>', 78.0, '<=', 137.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 3, 4, 5]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '<=', 40.5, '>', 16.5, '>', 165.5, '<=', 33.64999961853027]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 7, 3]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '>', 40.5, '>', 44.0, '>', 30.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 7, 5, 0]","['>', 101.5, '<=', 155.5, '>', 24.5, '>', 44.35000038146973, '<=', 33.5, '<=', 45.44999885559082, '<=', 2.5]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 3, 7, 6, 4, 2, 1, 0, 0]","['>', 101.5, '>', 155.5, '<=', 62.5, '<=', 469.5, '<=', 32.5, '<=', 57.5, '<=', 1.3370000123977661, '<=', 35.0, '<=', 71.0, '>', 160.5, '>', 8.5, '>', 12.0]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 3, 7, 5]","['>', 101.5, '>', 155.5, '<=', 62.5, '<=', 469.5, '<=', 32.5, '>', 57.5, '<=', 28.850000381469727]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 4, 7, 5]","['>', 101.5, '>', 155.5, '<=', 62.5, '>', 469.5, '<=', 29.5, '>', 47.79999923706055]",1,0,0.16286644951140067,100,0.21231422505307856,0.0,0.0,0.0,correct
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '>', 5.5]",10,1000,1.6286644951140066,100,6.993006993006993,1.2987012987012987,0.0,0.0,incorrect
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 6, 7, 3, 4, 2]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '>', 109.0, '<=', 0.4165000021457672, '<=', 40.5, '>', 16.5, '<=', 165.5, '<=', 78.0]",10,1000,1.6286644951140066,100,6.993006993006993,1.948051948051948,0.0,0.0,incorrect
1,"[1, 1, 7, 5, 4, 4, 4, 7]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '>', 178.0, '>', 26.5]",7,1000,1.1400651465798046,100,4.895104895104895,5.194805194805195,0.0,0.0,incorrect
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4, 5, 5, 6, 2, 6, 7, 2, 0, 0, 6, 2, 5, 2, 0]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '<=', 1.159000039100647, '<=', 109.0, '>', 26.550000190734863, '<=', 32.60000038146973, '>', 0.16050000488758087, '<=', 84.5, '<=', 0.6644999980926514, '<=', 45.5, '<=', 83.0, '<=', 11.5, '<=', 5.5, '<=', 0.5034999996423721, '<=', 75.5, '<=', 31.75, '>', 22.0, '>', 1.0]",6,1000,0.9771986970684038,100,4.195804195804196,0.6493506493506493,0.0,0.0,incorrect
1,"[1, 1, 7, 5, 4, 4, 4, 6, 4]","['>', 101.5, '<=', 155.5, '>', 24.5, '<=', 44.35000038146973, '<=', 334.0, '<=', 230.5, '<=', 178.0, '>', 1.159000039100647, '<=', 145.0]",6,1000,0.9771986970684038,100,4.195804195804196,0.6493506493506493,0.0,0.0,incorrect
