layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,test_coverage,test_precision,test_recall,kind
2,"[1, 4, 10, 1, 4, 11, 10, 6, 6, 10, 8, 8, 2]","['<=', 79.22483825683594, '>', 9.130087852478027, '>', 27.20951557159424, '>', 37.50601577758789, '>', 14.923295021057129, '>', 28.7241268157959, '<=', 85.79150772094727, '<=', 73.33867645263672, '<=', 49.21511459350586, '>', 45.01109313964844, '>', 32.6074104309082, '>', 33.52129364013672, '>', 30.956256866455078]",4,0,0.6514657980456027,100,0.8492569002123143,0.6493506493506493,100.0,1.0526315789473684,correct
2,"[1, 4, 10, 1, 4, 11, 10, 6, 6, 6, 4, 3, 2]","['<=', 79.22483825683594, '>', 9.130087852478027, '>', 27.20951557159424, '>', 37.50601577758789, '>', 14.923295021057129, '>', 28.7241268157959, '<=', 85.79150772094727, '<=', 73.33867645263672, '>', 49.21511459350586, '>', 49.53880310058594, '<=', 18.502821922302246, '>', 8.402413845062256, '>', 42.24616050720215]",4,0,0.6514657980456027,100,0.8492569002123143,1.2987012987012987,50.0,1.0526315789473684,correct
2,"[1, 4, 10, 1, 4, 11, 10, 6, 6, 6, 4, 4, 11, 3, 10, 8, 4]","['<=', 79.22483825683594, '>', 9.130087852478027, '>', 27.20951557159424, '>', 37.50601577758789, '>', 14.923295021057129, '>', 28.7241268157959, '<=', 85.79150772094727, '<=', 73.33867645263672, '>', 49.21511459350586, '>', 49.53880310058594, '>', 18.502821922302246, '>', 21.78748607635498, '>', 33.98397445678711, '<=', 9.034791469573975, '>', 52.390546798706055, '>', 44.79938507080078, '>', 31.200889587402344]",4,0,0.6514657980456027,100,0.8492569002123143,0.0,0.0,0.0,correct
2,"[1, 8, 6, 6, 8, 10, 6]","['>', 79.22483825683594, '<=', 55.08897018432617, '>', 76.97719192504883, '>', 81.61389541625977, '<=', 54.31364440917969, '>', 53.91082763671875, '>', 98.93305206298828]",4,0,0.6514657980456027,100,0.8492569002123143,0.6493506493506493,0.0,0.0,correct
2,"[1, 8, 2, 8, 0, 2, 11]","['>', 79.22483825683594, '>', 55.08897018432617, '<=', 6.99555778503418, '<=', 161.1737289428711, '<=', 12.51087737083435, '<=', 4.760403156280518, '<=', 8.120091438293457]",4,0,0.6514657980456027,100,0.8492569002123143,0.6493506493506493,0.0,0.0,correct
2,"[1, 8, 2, 11, 6, 2]","['>', 79.22483825683594, '>', 55.08897018432617, '>', 6.99555778503418, '<=', 15.301994800567627, '>', 155.96651458740234, '<=', 10.758775234222412]",4,0,0.6514657980456027,100,0.8492569002123143,0.0,0.0,0.0,correct
2,"[1, 4, 6, 11, 5]","['<=', 79.22483825683594, '<=', 9.130087852478027, '<=', 68.650146484375, '>', 35.143245697021484, '>', 5.800615310668945]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
2,"[1, 4, 6, 6, 2, 2, 2, 6, 1, 11]","['<=', 79.22483825683594, '<=', 9.130087852478027, '>', 68.650146484375, '>', 69.54710006713867, '>', 25.050808906555176, '<=', 35.35737609863281, '<=', 34.574026107788086, '<=', 83.10993194580078, '<=', 73.14326858520508, '>', 21.970973014831543]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
2,"[1, 4, 10, 1, 1, 1, 2, 10, 10]","['<=', 79.22483825683594, '>', 9.130087852478027, '>', 27.20951557159424, '<=', 37.50601577758789, '<=', 32.265119552612305, '<=', 30.943477630615234, '<=', 36.41305732727051, '<=', 39.017351150512695, '<=', 38.8477668762207]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
2,"[1, 4, 10, 1, 4, 11, 6, 8]","['<=', 79.22483825683594, '>', 9.130087852478027, '>', 27.20951557159424, '>', 37.50601577758789, '>', 14.923295021057129, '<=', 28.7241268157959, '>', 36.12209701538086, '>', 33.443058013916016]",3,0,0.4885993485342019,100,0.6369426751592357,0.0,0.0,0.0,correct
