,Rule Type,Rule,Train Coverage (%),Train Precision (%),Train Recall (%),Test Coverage (%),Test Precision (%),Test Recall (%)
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 1, 7, 0], SIGNATURE:['<=', 50.79589653015137, '>', 20.684733390808105, '>', 35.69412040710449, '>', 13.793028354644775], SUPPORT:80",13.029315960912053,100,16.985138004246284,11.688311688311687,88.88888888888889,16.842105263157894
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 1, 7, 1, 7, 1, 1], SIGNATURE:['<=', 50.79589653015137, '<=', 20.684733390808105, '<=', 39.59981155395508, '>', 10.711513996124268, '<=', 37.72845649719238, '>', 11.293794631958008, '<=', 17.32908535003662], SUPPORT:37",6.026058631921824,100,7.855626326963907,7.142857142857142,81.81818181818183,9.473684210526317
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 1, 4, 4], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '>', 10.011056423187256, '>', 24.138876914978027, '<=', 18.15359401702881, '>', 15.730863571166992], SUPPORT:26",4.234527687296417,100,5.520169851380043,1.948051948051948,66.66666666666666,2.1052631578947367
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 1, 7, 0], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '>', 21.272018432617188, '>', 26.892504692077637, '<=', 67.68918991088867, '<=', 20.49679183959961], SUPPORT:20",3.257328990228013,100,4.246284501061571,4.545454545454546,100.0,7.368421052631578
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 1, 7, 7, 4, 0, 7, 1], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '>', 21.272018432617188, '>', 26.892504692077637, '>', 67.68918991088867, '>', 70.53600692749023, '>', 33.89999198913574, '>', 2.6695719957351685, '>', 88.13264846801758, '>', 39.33593940734863], SUPPORT:20",3.257328990228013,100,4.246284501061571,6.493506493506493,20.0,2.1052631578947367
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 1, 4, 4, 4, 0, 7], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '>', 10.011056423187256, '>', 24.138876914978027, '<=', 18.15359401702881, '<=', 15.730863571166992, '<=', 15.61695671081543, '>', 16.81181526184082, '>', 55.324344635009766], SUPPORT:18",2.9315960912052117,100,3.821656050955414,0.6493506493506493,0.0,0.0
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 1, 7, 4, 7, 4, 7], SIGNATURE:['<=', 50.79589653015137, '<=', 20.684733390808105, '>', 39.59981155395508, '>', 1.6586298942565918, '>', 39.73161506652832, '<=', 6.6370532512664795, '<=', 44.75781440734863], SUPPORT:14",2.2801302931596092,100,2.9723991507431,2.5974025974025974,25.0,1.0526315789473684
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 1, 7, 7, 4, 7, 7], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '>', 21.272018432617188, '>', 26.892504692077637, '>', 67.68918991088867, '>', 70.53600692749023, '<=', 33.89999198913574, '<=', 85.4070930480957, '>', 81.51400375366211], SUPPORT:12",1.9543973941368076,100,2.547770700636943,3.896103896103896,50.0,3.1578947368421053
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 1, 7, 7, 4, 0, 7, 7, 0, 7], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '>', 21.272018432617188, '>', 26.892504692077637, '>', 67.68918991088867, '>', 70.53600692749023, '>', 33.89999198913574, '>', 2.6695719957351685, '<=', 88.13264846801758, '<=', 87.42367553710938, '<=', 20.148853302001953, '<=', 86.14360809326172], SUPPORT:12",1.9543973941368076,100,2.547770700636943,0.0,0.0,0.0
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 1, 7, 1, 7, 7, 0], SIGNATURE:['<=', 50.79589653015137, '<=', 20.684733390808105, '<=', 39.59981155395508, '>', 10.711513996124268, '>', 37.72845649719238, '>', 38.227182388305664, '>', 10.76801347732544], SUPPORT:11",1.7915309446254073,100,2.335456475583864,1.948051948051948,66.66666666666666,2.1052631578947367
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 1, 7, 0, 0], SIGNATURE:['<=', 50.79589653015137, '>', 20.684733390808105, '>', 35.69412040710449, '<=', 13.793028354644775, '<=', 13.722931385040283], SUPPORT:11",1.7915309446254073,100,2.335456475583864,1.2987012987012987,50.0,1.0526315789473684
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 1, 4, 4, 7], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '>', 10.011056423187256, '>', 24.138876914978027, '>', 18.15359401702881, '>', 18.186259269714355, '<=', 61.99978828430176], SUPPORT:11",1.7915309446254073,100,2.335456475583864,1.948051948051948,100.0,3.1578947368421053
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 4, 7, 0], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '<=', 10.011056423187256, '<=', 9.803649425506592, '<=', 53.945425033569336, '>', 15.835270404815674], SUPPORT:10",1.6286644951140066,100,2.1231422505307855,1.2987012987012987,0.0,0.0
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 1, 4, 4, 7, 7, 1], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '>', 10.011056423187256, '>', 24.138876914978027, '>', 18.15359401702881, '>', 18.186259269714355, '>', 61.99978828430176, '>', 67.70364379882812, '<=', 34.57137870788574], SUPPORT:10",1.6286644951140066,100,2.1231422505307855,1.2987012987012987,100.0,2.1052631578947367
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 4, 1, 0, 1, 7, 0, 0, 1], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '<=', 21.272018432617188, '>', 10.011056423187256, '<=', 24.138876914978027, '<=', 17.118635177612305, '<=', 23.94796848297119, '>', 52.400150299072266, '<=', 15.215620040893555, '<=', 15.102019309997559, '<=', 23.398695945739746], SUPPORT:9",1.4657980456026058,100,1.910828025477707,1.2987012987012987,50.0,1.0526315789473684
0,Rule for correct classification to 0,"LAYER:3, NEURONS:[7, 7, 4, 1, 7, 7, 4, 0, 7, 1, 1], SIGNATURE:['>', 50.79589653015137, '>', 51.66332244873047, '>', 21.272018432617188, '>', 26.892504692077637, '>', 67.68918991088867, '>', 70.53600692749023, '>', 33.89999198913574, '>', 2.6695719957351685, '>', 88.13264846801758, '<=', 39.33593940734863, '<=', 38.69892883300781], SUPPORT:9",1.4657980456026058,100,1.910828025477707,1.2987012987012987,0.0,0.0
