layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
4,"[0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '<=', 0.003349288832396269]",407,0,4.8097376506736,100,5.859487474805643,11.070311437508499,5.00945179584121,99.05660377358491,6.129597197898424,11.544804837822982,11.30755813766574,correct
4,"[0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '>', 0.003349288832396269, '>', 0.0033673852449283004, '>', 0.024132573045790195]",223,0,2.635310801229024,100,3.2104808522890873,6.221230297112569,2.977315689981096,100.0,3.677758318739054,7.094594594594595,6.657912445853581,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '>', 0.003349288832396269, '>', 0.0033673852449283004, '<=', 0.024132573045790195, '<=', 0.024032093584537506, '<=', 0.023906751535832882, '<=', 0.01930280402302742, '>', 0.009497894439846277, '<=', 0.014928554650396109]",119,0,1.406286929803829,100,1.713216239562338,3.3687190375088463,1.5122873345935728,96.875,1.8096906012842966,3.5530085959885387,3.4608638167486925,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '>', 0.039666349068284035, '>', 0.0397151131182909, '<=', 0.08894066140055656, '<=', 0.0888494960963726, '<=', 0.08390922471880913, '<=', 0.06773930042982101, '<=', 0.06661885231733322, '<=', 0.056956032291054726, '>', 0.04945393092930317]",91,0,1.0753958874970457,100,1.3101065361359057,2.5863294017336935,1.0869565217391304,100.0,1.3426736719206072,2.649769585253456,2.618049493493575,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['>', 0.17363431304693222, '>', 0.7720715403556824, '>', 0.8432551920413971, '>', 0.9411198198795319, '<=', 0.99603071808815, '>', 0.9431227743625641, '>', 0.943187415599823, '>', 0.9444444179534912, '>', 0.9487535357475281, '>', 0.9488192200660706, '>', 0.9513126611709595, '<=', 0.9609232544898987, '>', 0.9548701047897339]",83,0,0.9808555896951076,100,1.194932335156925,2.3616446151657424,1.1342155009451798,87.5,1.2259194395796849,2.4179620034542313,2.389803309309987,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '>', 0.003349288832396269, '>', 0.0033673852449283004, '<=', 0.024132573045790195, '<=', 0.024032093584537506, '<=', 0.023906751535832882, '<=', 0.01930280402302742, '<=', 0.009497894439846277, '<=', 0.009428083430975676, '<=', 0.008667836431413889, '>', 0.003859717631712556, '<=', 0.006718409014865756]",78,0,0.9217679035688962,100,1.1229484595450618,2.2209567198177678,0.8034026465028355,100.0,0.99241097489784,1.9653179190751444,2.093137319446456,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '>', 0.003349288832396269, '>', 0.0033673852449283004, '<=', 0.024132573045790195, '<=', 0.024032093584537506, '<=', 0.023906751535832882, '<=', 0.01930280402302742, '>', 0.009497894439846277, '>', 0.014928554650396109, '>', 0.014982824213802814]",78,0,0.9217679035688962,100,1.1229484595450618,2.2209567198177678,1.275992438563327,96.29629629629629,1.5178050204319906,2.9885057471264362,2.6047312334721022,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['>', 0.17363431304693222, '>', 0.7720715403556824, '>', 0.8432551920413971, '>', 0.9411198198795319, '<=', 0.99603071808815, '>', 0.9431227743625641, '>', 0.943187415599823, '>', 0.9444444179534912, '>', 0.9487535357475281, '>', 0.9488192200660706, '>', 0.9513126611709595, '>', 0.9609232544898987, '>', 0.9610168635845184, '>', 0.961717277765274, '<=', 0.9898418486118317, '<=', 0.9898336231708527, '<=', 0.9893776476383209, '<=', 0.9850633442401886, '>', 0.9774329364299774, '<=', 0.9828708171844482]",75,0,0.8863152918931694,100,1.0797581341779443,2.1364477994587667,0.9924385633270321,100.0,1.2259194395796849,2.4221453287197234,2.279296564089245,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '>', 0.039666349068284035, '>', 0.0397151131182909, '<=', 0.08894066140055656, '<=', 0.0888494960963726, '<=', 0.08390922471880913, '>', 0.06773930042982101, '<=', 0.07495763525366783]",59,0,0.6972346962892932,100,0.8494097322199826,1.6845110635260527,1.0396975425330812,95.45454545454545,1.2259194395796849,2.420749279538905,2.052630171532479,correct
4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<=', 0.17363431304693222, '<=', 0.10362314432859421, '<=', 0.039666349068284035, '>', 0.003349288832396269, '>', 0.0033673852449283004, '<=', 0.024132573045790195, '<=', 0.024032093584537506, '<=', 0.023906751535832882, '<=', 0.01930280402302742, '<=', 0.009497894439846277, '<=', 0.009428083430975676, '<=', 0.008667836431413889, '>', 0.003859717631712556, '>', 0.006718409014865756, '>', 0.006720617413520813]",55,0,0.6499645473883242,100,0.7918226317304924,1.571204113698043,0.6143667296786389,92.3076923076923,0.7005253940455342,1.3904982618771728,1.480851187787608,correct
