layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
2,"[23, 8, 18, 15, 23, 8, 18, 8, 5, 13, 8, 26, 1, 28, 1, 31, 10, 2, 28]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '>', 47.963186264038086, '<=', 129.3170623779297, '<=', 0.7776347994804382, '<=', 129.00242614746094, '<=', 5.672677755355835, '<=', 5.4401328563690186, '<=', 118.56807708740234, '<=', 1.2066344022750854, '<=', 21.511621475219727, '>', 0.3496200442314148, '>', 1.4976459741592407, '<=', 25.635130882263184, '>', 98.24155044555664, '<=', 91.32682418823242, '<=', 6.933488607406616]",19,1000,0.22453320727960294,100,1.2442698100851344,2.457956015523933,0.1890359168241966,0.0,0.0,0.0,1.2289780077619665,incorrect
2,"[23, 8, 18, 23, 23, 28, 2, 23, 26, 20, 28, 10, 23, 3]","['>', 9.910884857177734, '<=', 170.9836654663086, '>', 4.225686550140381, '<=', 51.021793365478516, '<=', 33.634965896606445, '<=', 15.570960998535156, '<=', 35.37510299682617, '>', 23.968457221984863, '<=', 9.592390537261963, '<=', 6.2622809410095215, '>', 8.923701763153076, '>', 27.57943630218506, '<=', 31.850101470947266, '<=', 2.740067720413208]",15,1000,0.1772630583786339,100,0.9823182711198428,1.945525291828794,0.1890359168241966,0.0,0.0,0.0,0.972762645914397,incorrect
2,"[23, 8, 18, 23, 23, 13, 3, 26, 2, 17, 10, 2, 22]","['>', 9.910884857177734, '<=', 170.9836654663086, '>', 4.225686550140381, '<=', 51.021793365478516, '>', 33.634965896606445, '<=', 10.09509563446045, '>', 0.835486888885498, '<=', 9.279803276062012, '>', 35.92927551269531, '>', 0.6466359794139862, '<=', 74.15913391113281, '<=', 53.41695594787598, '>', 46.431392669677734]",14,1000,0.16544552115339162,100,0.9168303863785201,1.8170019467878002,0.0945179584120983,0.0,0.0,0.0,0.9085009733939001,incorrect
2,"[23, 8, 18, 15, 23, 5, 2, 5, 5, 1, 0, 22, 10, 26, 25, 23]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '<=', 47.963186264038086, '>', 0.01283232867717743, '<=', 19.623336791992188, '<=', 19.95594024658203, '<=', 19.644094467163086, '<=', 37.78461456298828, '<=', 21.732629776000977, '<=', 15.138762950897217, '>', 40.78623008728027, '<=', 24.02757740020752, '<=', 11.715621948242188, '>', 29.134248733520508]",13,1000,0.15362798392814936,100,0.8513425016371972,1.6883116883116884,0.42533081285444235,0.0,0.0,0.0,0.8441558441558442,incorrect
2,"[23, 8, 18, 15, 23, 8, 18, 8, 5, 20, 8, 24, 13, 28]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '>', 47.963186264038086, '<=', 129.3170623779297, '<=', 0.7776347994804382, '<=', 129.00242614746094, '>', 5.672677755355835, '>', 11.310203075408936, '<=', 88.2052230834961, '>', 69.79539489746094, '<=', 39.558006286621094, '>', 45.6995964050293]",12,1000,0.1418104467029071,100,0.7858546168958742,1.5594541910331383,0.23629489603024575,0.0,0.0,0.0,0.7797270955165692,incorrect
2,"[23, 8, 18, 23, 28, 13, 8, 0, 23, 28]","['>', 9.910884857177734, '<=', 170.9836654663086, '>', 4.225686550140381, '>', 51.021793365478516, '<=', 19.487577438354492, '>', 6.646760940551758, '>', 118.97856140136719, '<=', 45.825321197509766, '>', 60.20077323913574, '>', 15.070178985595703]",12,1000,0.1418104467029071,100,0.7858546168958742,1.5594541910331383,0.1890359168241966,0.0,0.0,0.0,0.7797270955165692,incorrect
2,"[23, 8, 18, 23, 23, 13, 3, 26, 2, 17, 10]","['>', 9.910884857177734, '<=', 170.9836654663086, '>', 4.225686550140381, '<=', 51.021793365478516, '>', 33.634965896606445, '<=', 10.09509563446045, '>', 0.835486888885498, '<=', 9.279803276062012, '>', 35.92927551269531, '>', 0.6466359794139862, '>', 74.15913391113281]",10,1000,0.1181753722524226,100,0.6548788474132285,1.3012361743656473,0.0945179584120983,0.0,0.0,0.0,0.6506180871828237,incorrect
2,"[23, 8, 18, 15, 23, 5, 31, 8, 8, 30, 30, 23, 13, 2, 22, 10, 7, 22, 26]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '<=', 47.963186264038086, '<=', 0.01283232867717743, '<=', 27.931785583496094, '<=', 26.4242525100708, '<=', 26.165900230407715, '<=', 10.58544921875, '<=', 5.350020170211792, '>', 10.066410541534424, '<=', 3.9375269412994385, '>', 14.007584571838379, '>', 15.356998920440674, '<=', 39.203155517578125, '>', 14.218810081481934, '>', 18.45402240753174, '>', 0.06380532681941986]",9,1000,0.10635783502718034,100,0.5893909626719057,1.171875,0.0,0.0,0.0,0.0,0.5859375,incorrect
2,"[23, 8, 18, 15, 23, 8, 18, 8, 5, 13, 8, 26, 1, 15, 15, 15, 31, 1, 31, 23, 20, 20, 31, 1, 8, 2, 2, 5, 5]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '>', 47.963186264038086, '<=', 129.3170623779297, '<=', 0.7776347994804382, '<=', 129.00242614746094, '<=', 5.672677755355835, '<=', 5.4401328563690186, '<=', 118.56807708740234, '<=', 1.2066344022750854, '>', 21.511621475219727, '<=', 105.94783020019531, '<=', 69.44428634643555, '<=', 68.25618362426758, '>', 21.735859870910645, '>', 48.44179916381836, '>', 43.13537788391113, '>', 48.76810264587402, '<=', 2.353927731513977, '<=', 1.5006131529808044, '<=', 230.80242156982422, '<=', 347.1080780029297, '<=', 109.85121154785156, '<=', 78.91866683959961, '<=', 77.2490234375, '>', 3.9695496559143066, '<=', 4.5162880420684814]",9,1000,0.10635783502718034,100,0.5893909626719057,1.171875,0.0945179584120983,0.0,0.0,0.0,0.5859375,incorrect
2,"[23, 8, 18, 15, 23, 8, 18, 8, 5, 20, 8, 24, 25, 25, 8, 24, 8, 8, 26, 26, 5, 5, 8, 25, 13]","['>', 9.910884857177734, '<=', 170.9836654663086, '<=', 4.225686550140381, '<=', 751.5169067382812, '>', 47.963186264038086, '<=', 129.3170623779297, '<=', 0.7776347994804382, '<=', 129.00242614746094, '>', 5.672677755355835, '>', 11.310203075408936, '<=', 88.2052230834961, '<=', 69.79539489746094, '<=', 44.691688537597656, '<=', 15.145228385925293, '>', 12.272872924804688, '<=', 58.30442810058594, '>', 18.791768074035645, '>', 19.13337993621826, '<=', 41.697513580322266, '<=', 37.29882049560547, '<=', 41.969350814819336, '>', 29.871824264526367, '>', 24.500469207763672, '>', 1.9512184262275696, '<=', 24.635615348815918]",9,1000,0.10635783502718034,100,0.5893909626719057,1.171875,0.0,0.0,0.0,0.0,0.5859375,incorrect
