layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
7,"[4, 4, 1, 3, 6]","['<=', 0.0005814902542624623, '<=', 8.68984761837055e-06, '<=', 0.0004031379794469103, '<=', 0.26061207384918816, '<=', 0.40615829768648837]",128,0,22.22222222222222,100,44.44444444444444,61.53846153846153,33.2,96.14457831325302,39.47563690328963,55.97054182009469,58.75450167927811,correct
7,"[4, 4, 1, 1]","['<=', 0.0005814902542624623, '<=', 8.68984761837055e-06, '>', 0.0004031379794469103, '>', 0.952670156955719]",28,0,4.861111111111112,100,9.722222222222223,17.72151898734177,8.66,96.07390300230946,10.289389067524116,18.588025022341377,18.154772004841575,correct
7,"[4, 4]","['>', 0.0005814902542624623, '>', 0.9756886959075928]",23,0,3.9930555555555554,100,7.986111111111111,14.790996784565916,8.459999999999999,86.64302600472813,9.065050704922086,16.412897447380203,15.60194711597306,correct
7,"[4, 4, 1, 3, 6, 6]","['<=', 0.0005814902542624623, '<=', 8.68984761837055e-06, '<=', 0.0004031379794469103, '<=', 0.26061207384918816, '>', 0.40615829768648837, '>', 0.9999505877494812]",22,0,3.8194444444444446,100,7.638888888888889,14.193548387096776,6.43,97.66718506998446,7.766510017313875,14.388818879596746,14.291183633346762,correct
7,"[4, 4, 6, 4, 0, 5, 9]","['<=', 0.0005814902542624623, '>', 8.68984761837055e-06, '<=', 0.005067452322691679, '>', 2.0770214177900925e-05, '<=', 0.013618851895444095, '<=', 0.08938047895208001, '>', 4.416218644109904e-07]",19,0,3.298611111111111,100,6.597222222222222,12.37785016286645,3.62,79.28176795580112,3.549344546129112,6.794507575757576,9.586178869312013,correct
7,"[4, 4, 0, 3, 5]","['>', 0.0005814902542624623, '<=', 0.9756886959075928, '<=', 0.700284868478775, '>', 0.88816699385643, '<=', 0.026905602775514126]",9,0,1.5625,100,3.125,6.0606060606060606,1.49,74.49664429530202,1.3727430126143951,2.6958105646630237,4.378208312634542,correct
7,"[4, 4, 0]","['>', 0.0005814902542624623, '<=', 0.9756886959075928, '>', 0.700284868478775]",9,0,1.5625,100,3.125,6.0606060606060606,1.69,83.4319526627219,1.7437546376453128,3.41611144760751,4.738358754106786,correct
7,"[4, 4, 6, 4, 0, 0]","['<=', 0.0005814902542624623, '>', 8.68984761837055e-06, '<=', 0.005067452322691679, '>', 2.0770214177900925e-05, '>', 0.013618851895444095, '>', 0.7076278328895569]",7,0,1.215277777777778,100,2.430555555555556,4.7457627118644075,1.63,92.02453987730061,1.8550581251545881,3.636804461146806,4.191283586505607,correct
7,"[4, 4, 0, 3, 5, 6]","['>', 0.0005814902542624623, '<=', 0.9756886959075928, '<=', 0.700284868478775, '<=', 0.88816699385643, '>', 0.6443530917167664, '<=', 0.00653676432557404]",5,0,0.8680555555555556,100,1.7361111111111112,3.4129692832764507,1.08,55.55555555555556,0.7420232500618353,1.464486209421528,2.4387277463489894,correct
7,"[4, 4, 1, 3, 5]","['<=', 0.0005814902542624623, '<=', 8.68984761837055e-06, '<=', 0.0004031379794469103, '>', 0.26061207384918816, '<=', 0.19906605926371412]",4,0,0.6944444444444444,100,1.3888888888888888,2.73972602739726,2.41,87.96680497925311,2.621815483551818,5.091869821064009,3.9157979242306347,correct
7,"[4, 4, 6, 4, 0, 5, 9, 5]","['<=', 0.0005814902542624623, '>', 8.68984761837055e-06, '<=', 0.005067452322691679, '>', 2.0770214177900925e-05, '<=', 0.013618851895444095, '<=', 0.08938047895208001, '<=', 4.416218644109904e-07, '<=', 4.57202986581251e-05]",4,0,0.6944444444444444,100,1.3888888888888888,2.73972602739726,1.23,90.2439024390244,1.3727430126143951,2.704348885369716,2.722037456383488,correct
