layer,neurons,signature,support,label,train_coverage,train_precision,train_recall,train_f1,test_coverage,test_precision,test_recall,test_f1,f1,kind
2,"[662, 512, 224, 512, 662]","['<=', -0.49434368312358856, '<=', 0.24643579125404358, '<=', -0.01235794834792614, '<=', 0.04593735374510288, '<=', -0.5642203390598297]",13382,0,33.455,100,33.69762288477035,50.40870908200551,29.349999999999998,93.79897785349233,34.04650012367054,49.95916885945014,50.18393897072782,correct
2,"[662, 512, 224, 224, 977, 806, 80, 829]","['<=', -0.49434368312358856, '<=', 0.24643579125404358, '>', -0.01235794834792614, '>', -0.01228374894708395, '<=', -0.0704394094645977, '>', -0.5568645596504211, '<=', 0.28394629061222076, '>', -0.3948545306921005]",5844,0,14.610000000000001,100,14.715954875100726,25.656335060145757,12.65,88.53754940711462,13.851100667820926,23.95465725590846,24.80549615802711,correct
2,"[662, 87, 735, 109, 258, 80, 491, 207, 579, 223, 424, 700]","['>', -0.49434368312358856, '>', 0.9052753746509552, '<=', 0.9669622778892517, '<=', 0.885333925485611, '>', -2.5495203733444214, '<=', 1.339852213859558, '<=', -0.1926940605044365, '<=', 0.526163637638092, '<=', -0.07914810255169868, '<=', 0.08268995210528374, '<=', 0.5046654343605042, '<=', -0.20422978699207306]",5006,0,12.515,100,12.605761482675263,22.38919450780446,10.25,91.51219512195122,11.600296809300024,20.590495006036658,21.48984475692056,correct
2,"[662, 87, 696, 458, 993, 76, 938, 69, 23, 808, 376]","['>', -0.49434368312358856, '<=', 0.9052753746509552, '<=', 0.12928639352321625, '<=', -0.09440828859806061, '<=', 0.6966011226177216, '<=', 0.0776459239423275, '<=', 0.5599539279937744, '<=', 0.0953792966902256, '<=', -0.043278396129608154, '>', -0.8126369714736938, '<=', 0.059768013656139374]",2430,0,6.075,100,6.119057211925867,11.532437947890468,5.37,73.3705772811918,4.872619342072718,9.138350921952915,10.335394434921692,correct
2,"[662, 512, 512, 347, 84, 68, 626, 109, 320]","['<=', -0.49434368312358856, '>', 0.24643579125404358, '>', 0.24759972095489502, '<=', 0.40339556336402893, '<=', 0.25076958537101746, '<=', 0.5849721133708954, '<=', -0.019291913136839867, '<=', 0.004175690468400717, '<=', -0.037568433210253716]",1547,0,3.8675,100,3.8955479452054798,7.4989699217140515,4.06,86.94581280788178,4.3655701211971305,8.313707018370229,7.90633847004214,correct
2,"[662, 87, 696, 458, 500, 92, 957, 212]","['>', -0.49434368312358856, '<=', 0.9052753746509552, '<=', 0.12928639352321625, '>', -0.09440828859806061, '>', 0.8228201568126678, '<=', 0.6657593846321106, '<=', 0.8544844686985016, '<=', 0.4467581808567047]",1332,0,3.3300000000000005,100,3.3541498791297344,6.490595458532308,2.53,73.12252964426878,2.287905021023992,4.436982851660871,5.46378915509659,correct
2,"[662, 87, 696, 458, 500, 500, 458, 360, 772, 491, 626, 187]","['>', -0.49434368312358856, '<=', 0.9052753746509552, '<=', 0.12928639352321625, '>', -0.09440828859806061, '<=', 0.8228201568126678, '<=', 0.06003980338573456, '>', -0.09430418908596039, '<=', 0.7161743640899658, '<=', -0.14453603327274323, '<=', 0.29616668820381165, '<=', -0.014287304133176804, '<=', 0.012529832776635885]",819,0,2.0475,100,2.062348912167607,4.041351064617206,2.01,76.61691542288557,1.904526341825377,3.7166646554844935,3.8790078600508497,correct
2,"[662, 512, 224, 224, 977, 977, 231, 317, 472, 434]","['<=', -0.49434368312358856, '<=', 0.24643579125404358, '>', -0.01235794834792614, '>', -0.01228374894708395, '>', -0.0704394094645977, '>', -0.06945598125457764, '<=', 0.44991670548915863, '<=', 0.25526031851768494, '<=', 0.8820522427558899, '>', -0.41755667328834534]",769,0,1.9224999999999999,100,1.9364423851732475,3.799313258071688,2.73,67.03296703296702,2.2631709126885977,4.378514176336883,4.088913717204285,correct
2,"[662, 87, 735, 109, 258, 80, 491, 491, 320, 980, 1000, 597, 76, 207]","['>', -0.49434368312358856, '>', 0.9052753746509552, '<=', 0.9669622778892517, '<=', 0.885333925485611, '>', -2.5495203733444214, '<=', 1.339852213859558, '>', -0.1926940605044365, '>', -0.19260207563638687, '<=', -0.0009081928292289376, '<=', 0.27348077297210693, '<=', 0.34662383794784546, '>', -0.7009437680244446, '<=', 0.2753296345472336, '<=', 0.05663727596402168]",737,0,1.8425,100,1.8558622078968574,3.644095033251749,1.5599999999999998,75.0,1.4469453376205788,2.8391167192429023,3.2416058762473257,correct
2,"[662, 512, 224, 224, 977, 806, 80, 80, 187, 890, 152]","['<=', -0.49434368312358856, '<=', 0.24643579125404358, '>', -0.01235794834792614, '>', -0.01228374894708395, '<=', -0.0704394094645977, '>', -0.5568645596504211, '>', 0.28394629061222076, '>', 0.284315824508667, '<=', 0.19147180020809174, '<=', -0.2560596913099289, '<=', -0.1994626298546791]",599,0,1.4975,100,1.5083601933924253,2.9718935278211904,1.73,86.1271676300578,1.8426910709868909,3.6081850102918027,3.2900392690564964,correct
